pricing_id,item_id,store_id,effective_date,end_date,regular_price,sale_price,clearance_price,price_type,competitor_price,price_index
3655,491,,2024-11-18,2024-12-31,194.87,194.87,,Regular,185.77,0.921
3656,492,,2024-01-01,2024-03-23,18.31,14.13,,Rollback,20.41,1.038
3657,492,,2024-03-24,2024-06-19,18.31,16.82,,EDLP,17.43,1.1
3658,492,,2024-06-20,2024-08-26,18.31,15.66,9.15,Clearance,19.4,1.108
3659,492,,2024-08-27,2024-11-09,18.31,18.31,,Regular,16.86,1.004
3660,492,,2024-11-10,2024-12-10,18.31,14.06,9.15,Clearance,16.78,1.006
3661,492,,2024-12-11,2024-12-31,18.31,14.3,,EDLP,18.87,1.023
3662,493,,2024-01-01,2024-01-24,103.36,74.01,,EDLP,105.62,1.018
3663,493,,2024-01-25,2024-02-22,103.36,95.11,,EDLP,100.79,0.976
3664,493,,2024-02-23,2024-04-09,103.36,103.36,,Regular,109.81,1.112
3665,493,,2024-04-10,2024-07-07,103.36,91.96,51.68,Clearance,112.62,0.99
3666,493,,2024-07-08,2024-08-29,103.36,103.36,,Regular,112.85,1.09
3667,493,,2024-08-30,2024-11-14,103.36,103.36,,Regular,111.93,1.065
3668,493,,2024-11-15,2024-12-31,103.36,76.02,51.68,Clearance,112.8,1.113
3669,494,,2024-01-01,2024-02-07,180.32,180.32,,Regular,207.37,1.041
3670,494,,2024-02-08,2024-03-30,180.32,180.32,,Regular,200.1,1.055
3671,494,,2024-03-31,2024-06-11,180.32,180.32,,Regular,183.42,1.015
3672,494,,2024-06-12,2024-07-11,180.32,155.95,,Rollback,170.07,1.104
3673,494,,2024-07-12,2024-08-15,180.32,180.32,,Regular,191.58,1.065
3674,494,,2024-08-16,2024-09-02,180.32,180.32,,Regular,169.66,0.92
3675,494,,2024-09-03,2024-11-17,180.32,180.32,,Regular,188.68,1.027
3676,494,,2024-11-18,2024-12-31,180.32,180.32,,Regular,163.17,1.01
3677,495,,2024-01-01,2024-03-01,177.39,131.11,88.69,Clearance,184.01,0.932
3678,495,,2024-03-02,2024-05-28,177.39,152.51,,Rollback,162.45,0.954
3679,495,,2024-05-29,2024-08-18,177.39,177.39,,Regular,164.46,1.052
3680,495,,2024-08-19,2024-09-03,177.39,177.39,,Regular,203.69,0.993
3681,495,,2024-09-04,2024-12-02,177.39,167.58,,Rollback,161.72,0.939
3682,495,,2024-12-03,2024-12-31,177.39,145.12,,Rollback,182.36,1.056
3683,496,,2024-01-01,2024-03-10,56.43,40.36,,Rollback,53.96,0.889
3684,496,,2024-03-11,2024-03-29,56.43,56.43,,Regular,63.33,1.004
3685,496,,2024-03-30,2024-05-17,56.43,56.43,,Regular,59.16,1.041
3686,496,,2024-05-18,2024-07-26,56.43,56.43,,Regular,55.08,0.986
3687,496,,2024-07-27,2024-10-01,56.43,51.13,,EDLP,56.57,0.894
3688,496,,2024-10-02,2024-12-15,56.43,44.11,,Rollback,54.58,0.962
3689,496,,2024-12-16,2024-12-31,56.43,56.43,,Regular,56.81,0.975
3690,497,,2024-01-01,2024-02-19,160.31,160.31,,Regular,168.25,0.918
3691,497,,2024-02-20,2024-03-18,160.31,160.31,,Regular,167.76,1.0
3692,497,,2024-03-19,2024-06-14,160.31,160.31,,Regular,178.71,1.074
3693,497,,2024-06-15,2024-07-23,160.31,160.31,,Regular,174.93,1.061
3694,497,,2024-07-24,2024-08-14,160.31,160.31,,Regular,183.35,0.975
3695,497,,2024-08-15,2024-09-26,160.31,160.31,,Regular,149.29,1.058
3696,497,,2024-09-27,2024-11-12,160.31,160.31,,Regular,182.47,0.969
3697,497,,2024-11-13,2024-12-31,160.31,160.31,,Regular,144.68,1.099
3698,498,,2024-01-01,2024-01-19,172.91,144.32,,EDLP,189.13,0.942
3699,498,,2024-01-20,2024-02-08,172.91,154.45,,Rollback,159.36,1.004
3700,498,,2024-02-09,2024-03-12,172.91,152.52,,Rollback,172.9,0.995
3701,498,,2024-03-13,2024-04-11,172.91,172.91,,Regular,186.23,0.928
3702,498,,2024-04-12,2024-07-08,172.91,172.91,,Regular,156.69,1.053
3703,498,,2024-07-09,2024-09-06,172.91,126.24,,Rollback,172.89,1.102
3704,498,,2024-09-07,2024-11-12,172.91,155.24,,Rollback,161.5,0.984
3705,498,,2024-11-13,2024-12-24,172.91,158.67,,EDLP,178.65,0.965
3706,498,,2024-12-25,2024-12-31,172.91,172.91,,Regular,196.53,1.005
3707,499,,2024-01-01,2024-03-14,266.65,266.65,,Regular,292.42,1.085
3708,499,,2024-03-15,2024-04-26,266.65,266.65,,Regular,251.77,0.961
3709,499,,2024-04-27,2024-07-24,266.65,266.65,,Regular,242.34,1.074
3710,499,,2024-07-25,2024-10-07,266.65,204.43,,Rollback,287.61,0.893
3711,499,,2024-10-08,2024-12-30,266.65,232.51,,Rollback,283.65,0.94
3712,499,,2024-12-31,2024-12-31,266.65,266.65,,Regular,269.7,0.944
3713,500,,2024-01-01,2024-02-08,269.26,269.26,,Regular,293.61,1.044
3714,500,,2024-02-09,2024-05-01,269.26,221.15,134.63,Clearance,278.24,0.968
3715,500,,2024-05-02,2024-05-26,269.26,269.26,,Regular,285.8,1.094
3716,500,,2024-05-27,2024-06-11,269.26,269.26,,Regular,257.08,0.904
3717,500,,2024-06-12,2024-09-01,269.26,212.6,,Rollback,267.35,1.104
3718,500,,2024-09-02,2024-09-30,269.26,269.26,,Regular,270.67,1.038
3719,500,,2024-10-01,2024-12-23,269.26,269.26,,Regular,308.12,1.031
3720,500,,2024-12-24,2024-12-31,269.26,269.26,,Regular,289.86,0.954
3721,501,,2024-01-01,2024-02-02,211.23,211.23,,Regular,215.95,1.047
3722,501,,2024-02-03,2024-03-16,211.23,211.23,,Regular,225.42,0.984
3723,501,,2024-03-17,2024-04-03,211.23,211.23,,Regular,227.77,1.031
3724,501,,2024-04-04,2024-06-14,211.23,211.23,,Regular,241.32,1.112
3725,501,,2024-06-15,2024-08-22,211.23,211.23,,Regular,209.26,0.929
3726,501,,2024-08-23,2024-09-22,211.23,211.23,,Regular,219.47,1.033
3727,501,,2024-09-23,2024-12-19,211.23,211.23,,Regular,221.96,1.027
3728,501,,2024-12-20,2024-12-31,211.23,164.92,105.61,Clearance,217.46,0.932
3729,502,,2024-01-01,2024-02-11,191.34,191.34,,Regular,190.01,0.937
3730,502,,2024-02-12,2024-03-09,191.34,191.34,,Regular,190.1,1.02
3731,502,,2024-03-10,2024-05-16,191.34,143.61,,EDLP,209.49,1.043
3732,502,,2024-05-17,2024-06-03,191.34,191.34,,Regular,172.76,0.985
3733,502,,2024-06-04,2024-08-24,191.34,191.34,,Regular,204.31,0.889
3734,502,,2024-08-25,2024-11-05,191.34,191.34,,Regular,186.44,0.98
3735,502,,2024-11-06,2024-12-01,191.34,142.13,95.67,Clearance,199.81,1.008
3736,502,,2024-12-02,2024-12-31,191.34,191.34,,Regular,200.12,1.054
3737,503,,2024-01-01,2024-01-26,34.1,32.39,17.05,Clearance,35.19,0.924
3738,503,,2024-01-27,2024-02-28,34.1,29.15,17.05,Clearance,31.99,0.958
3739,503,,2024-02-29,2024-05-25,34.1,30.33,,Rollback,36.46,0.951
3740,503,,2024-05-26,2024-08-21,34.1,28.86,,Rollback,35.78,0.942
3741,503,,2024-08-22,2024-10-18,34.1,29.93,17.05,Clearance,32.4,1.015
3742,503,,2024-10-19,2024-12-13,34.1,29.96,,Rollback,33.78,1.067
3743,503,,2024-12-14,2024-12-31,34.1,34.1,,Regular,34.7,1.003
3744,504,,2024-01-01,2024-02-11,248.97,248.97,,Regular,233.39,1.085
3745,504,,2024-02-12,2024-02-28,248.97,190.69,,Rollback,282.89,1.106
3746,504,,2024-02-29,2024-05-01,248.97,222.74,,Rollback,270.31,0.92
3747,504,,2024-05-02,2024-07-04,248.97,207.81,,Rollback,268.88,1.078
3748,504,,2024-07-05,2024-08-09,248.97,223.79,,EDLP,281.22,0.988
3749,504,,2024-08-10,2024-11-04,248.97,248.97,,Regular,285.05,0.982
3750,504,,2024-11-05,2024-12-31,248.97,248.97,,Regular,230.05,0.91
3751,505,,2024-01-01,2024-01-16,132.73,132.73,,Regular,136.69,0.975
3752,505,,2024-01-17,2024-02-02,132.73,119.2,,Rollback,147.96,0.917
3753,505,,2024-02-03,2024-03-27,132.73,132.73,,Regular,144.52,1.066
3754,505,,2024-03-28,2024-06-21,132.73,105.26,66.36,Clearance,126.02,0.993
3755,505,,2024-06-22,2024-08-20,132.73,105.19,,Rollback,128.73,0.996
3756,505,,2024-08-21,2024-10-29,132.73,99.98,,Rollback,139.91,0.886
3757,505,,2024-10-30,2024-12-08,132.73,132.73,,Regular,149.93,0.95
3758,505,,2024-12-09,2024-12-31,132.73,107.54,,Rollback,119.94,0.964
3759,506,,2024-01-01,2024-03-17,11.13,8.58,,Rollback,11.18,1.111
3760,506,,2024-03-18,2024-05-09,11.13,11.13,,Regular,11.39,0.931
3761,506,,2024-05-10,2024-06-22,11.13,11.13,,Regular,12.15,1.092
3762,506,,2024-06-23,2024-08-17,11.13,11.13,,Regular,12.64,0.887
3763,506,,2024-08-18,2024-10-13,11.13,11.13,,Regular,10.98,1.117
3764,506,,2024-10-14,2024-12-31,11.13,11.13,,Regular,11.53,1.095
3765,507,,2024-01-01,2024-03-12,267.66,267.66,,Regular,280.6,1.101
3766,507,,2024-03-13,2024-06-04,267.66,267.66,,Regular,306.25,0.946
3767,507,,2024-06-05,2024-07-22,267.66,267.66,,Regular,281.46,0.977
3768,507,,2024-07-23,2024-09-15,267.66,220.59,,Rollback,267.33,1.059
3769,507,,2024-09-16,2024-10-07,267.66,267.66,,Regular,243.91,1.087
3770,507,,2024-10-08,2024-12-31,267.66,228.18,,Rollback,267.21,1.026
3771,508,,2024-01-01,2024-02-05,67.97,67.97,,Regular,64.95,1.066
3772,508,,2024-02-06,2024-03-20,67.97,67.97,,Regular,70.15,1.023
3773,508,,2024-03-21,2024-04-26,67.97,61.4,,EDLP,62.91,0.965
3774,508,,2024-04-27,2024-05-15,67.97,56.0,,Rollback,62.25,1.005
3775,508,,2024-05-16,2024-06-04,67.97,67.97,,Regular,75.92,0.981
3776,508,,2024-06-05,2024-07-26,67.97,67.97,,Regular,61.18,0.952
3777,508,,2024-07-27,2024-08-17,67.97,67.97,,Regular,68.01,0.986
3778,508,,2024-08-18,2024-10-29,67.97,67.97,,Regular,76.7,0.909
3779,508,,2024-10-30,2024-11-23,67.97,67.97,,Regular,64.34,0.908
3780,508,,2024-11-24,2024-12-31,67.97,67.97,,Regular,73.99,1.054
3781,509,,2024-01-01,2024-03-06,183.99,129.76,,Rollback,190.95,0.978
3782,509,,2024-03-07,2024-05-24,183.99,142.5,,Rollback,194.96,1.097
3783,509,,2024-05-25,2024-06-13,183.99,183.99,,Regular,203.7,0.909
3784,509,,2024-06-14,2024-09-02,183.99,164.91,,Rollback,182.74,1.083
3785,509,,2024-09-03,2024-11-09,183.99,144.36,,Rollback,165.65,1.076
3786,509,,2024-11-10,2024-12-31,183.99,183.99,,Regular,200.05,1.064
3787,510,,2024-01-01,2024-01-18,77.78,77.78,,Regular,76.59,1.085
3788,510,,2024-01-19,2024-02-26,77.78,73.67,,Rollback,89.28,1.092
3789,510,,2024-02-27,2024-03-20,77.78,77.78,,Regular,75.72,0.965
3790,510,,2024-03-21,2024-06-02,77.78,77.78,,Regular,80.54,1.099
3791,510,,2024-06-03,2024-08-27,77.78,77.78,,Regular,84.54,1.037
3792,510,,2024-08-28,2024-09-22,77.78,77.78,,Regular,81.82,1.065
3793,510,,2024-09-23,2024-10-21,77.78,77.78,,Regular,77.8,1.068
3794,510,,2024-10-22,2024-12-22,77.78,77.78,,Regular,76.93,0.909
3795,510,,2024-12-23,2024-12-31,77.78,59.51,,Rollback,81.54,1.08
3796,511,,2024-01-01,2024-03-28,50.46,50.46,,Regular,50.94,1.0
3797,511,,2024-03-29,2024-06-14,50.46,50.46,,Regular,45.51,0.883
3798,511,,2024-06-15,2024-08-07,50.46,46.07,,Rollback,56.15,1.05
3799,511,,2024-08-08,2024-11-01,50.46,35.9,25.23,Clearance,56.1,1.117
3800,511,,2024-11-02,2024-11-18,50.46,50.46,,Regular,56.92,0.904
3801,511,,2024-11-19,2024-12-31,50.46,50.46,,Regular,57.56,0.933
3802,512,,2024-01-01,2024-02-01,288.39,288.39,,Regular,273.59,1.018
3803,512,,2024-02-02,2024-03-07,288.39,270.94,,EDLP,322.39,1.086
3804,512,,2024-03-08,2024-04-24,288.39,288.39,,Regular,263.31,1.118
3805,512,,2024-04-25,2024-06-05,288.39,288.39,,Regular,308.3,1.105
3806,512,,2024-06-06,2024-08-19,288.39,288.39,,Regular,297.2,0.964
3807,512,,2024-08-20,2024-09-22,288.39,255.59,,Rollback,260.05,0.976
3808,512,,2024-09-23,2024-10-15,288.39,209.35,,Rollback,330.32,1.097
3809,512,,2024-10-16,2024-11-15,288.39,227.13,,Rollback,325.65,1.119
3810,512,,2024-11-16,2024-12-31,288.39,247.25,,EDLP,264.85,0.956
3811,513,,2024-01-01,2024-01-26,4.68,4.68,,Regular,4.35,0.984
3812,513,,2024-01-27,2024-02-18,4.68,4.68,,Regular,5.26,1.04
3813,513,,2024-02-19,2024-03-20,4.68,3.61,2.34,Clearance,5.12,1.09
3814,513,,2024-03-21,2024-05-02,4.68,4.68,,Regular,4.43,0.966
3815,513,,2024-05-03,2024-07-21,4.68,3.77,,Rollback,5.28,0.894
3816,513,,2024-07-22,2024-08-24,4.68,4.68,,Regular,5.14,1.076
3817,513,,2024-08-25,2024-10-21,4.68,3.8,,Rollback,5.02,1.048
3818,513,,2024-10-22,2024-11-18,4.68,3.41,,Rollback,5.04,1.032
3819,513,,2024-11-19,2024-12-31,4.68,3.44,,Rollback,4.27,0.949
3820,514,,2024-01-01,2024-01-18,66.55,66.55,,Regular,61.38,0.914
3821,514,,2024-01-19,2024-02-08,66.55,50.04,,Rollback,59.99,0.909
3822,514,,2024-02-09,2024-03-29,66.55,47.56,,Rollback,74.7,1.064
3823,514,,2024-03-30,2024-05-15,66.55,66.55,,Regular,73.14,0.978
3824,514,,2024-05-16,2024-06-04,66.55,51.55,33.27,Clearance,71.4,1.0
3825,514,,2024-06-05,2024-07-02,66.55,66.55,,Regular,73.28,1.012
3826,514,,2024-07-03,2024-08-16,66.55,66.55,,Regular,69.28,0.943
3827,514,,2024-08-17,2024-11-11,66.55,62.73,33.27,Clearance,66.62,1.022
3828,514,,2024-11-12,2024-12-31,66.55,48.05,,Rollback,60.47,1.079
3829,515,,2024-01-01,2024-03-13,189.52,189.52,,Regular,189.44,1.023
3830,515,,2024-03-14,2024-04-25,189.52,149.83,,Rollback,213.9,0.964
3831,515,,2024-04-26,2024-05-15,189.52,189.52,,Regular,177.28,1.116
3832,515,,2024-05-16,2024-06-09,189.52,189.52,,Regular,202.08,1.038
3833,515,,2024-06-10,2024-07-31,189.52,158.52,,Rollback,211.29,1.036
3834,515,,2024-08-01,2024-10-09,189.52,189.52,,Regular,210.74,1.042
3835,515,,2024-10-10,2024-12-31,189.52,189.52,,Regular,189.82,0.974
3836,516,,2024-01-01,2024-01-25,16.29,12.19,8.14,Clearance,15.46,0.903
3837,516,,2024-01-26,2024-03-16,16.29,16.29,,Regular,16.8,1.031
3838,516,,2024-03-17,2024-04-15,16.29,16.29,,Regular,15.86,1.051
3839,516,,2024-04-16,2024-07-05,16.29,16.29,,Regular,18.35,0.912
3840,516,,2024-07-06,2024-09-07,16.29,16.29,,Regular,17.95,1.11
3841,516,,2024-09-08,2024-10-02,16.29,16.29,,Regular,16.25,0.913
3842,516,,2024-10-03,2024-12-25,16.29,16.29,,Regular,14.69,0.926
3843,516,,2024-12-26,2024-12-31,16.29,16.29,,Regular,15.76,1.106
3844,517,,2024-01-01,2024-03-25,11.06,11.06,,Regular,11.7,1.069
3845,517,,2024-03-26,2024-05-31,11.06,11.06,,Regular,10.08,0.975
3846,517,,2024-06-01,2024-08-02,11.06,11.06,,Regular,11.33,0.998
3847,517,,2024-08-03,2024-09-23,11.06,11.06,,Regular,10.13,0.967
3848,517,,2024-09-24,2024-12-10,11.06,9.94,,EDLP,11.94,0.915
3849,517,,2024-12-11,2024-12-31,11.06,11.06,,Regular,12.61,0.962
3850,518,,2024-01-01,2024-02-27,273.93,233.51,,Rollback,248.85,1.005
3851,518,,2024-02-28,2024-05-18,273.93,239.08,,Rollback,273.28,0.895
3852,518,,2024-05-19,2024-06-25,273.93,273.93,,Regular,311.99,0.894
3853,518,,2024-06-26,2024-07-29,273.93,273.93,,Regular,271.19,1.056
3854,518,,2024-07-30,2024-09-11,273.93,273.93,,Regular,299.1,0.925
3855,518,,2024-09-12,2024-10-11,273.93,273.93,,Regular,271.98,0.979
3856,518,,2024-10-12,2024-12-07,273.93,203.44,,Rollback,262.28,1.039
3857,518,,2024-12-08,2024-12-31,273.93,273.93,,Regular,296.23,1.051
3858,519,,2024-01-01,2024-01-15,206.0,150.22,,Rollback,232.85,1.019
3859,519,,2024-01-16,2024-03-03,206.0,184.05,103.0,Clearance,191.01,1.075
3860,519,,2024-03-04,2024-03-27,206.0,206.0,,Regular,186.99,1.097
3861,519,,2024-03-28,2024-06-12,206.0,206.0,,Regular,199.06,1.098
3862,519,,2024-06-13,2024-07-22,206.0,162.99,,Rollback,230.51,0.996
3863,519,,2024-07-23,2024-10-14,206.0,206.0,,Regular,230.4,0.891
3864,519,,2024-10-15,2024-11-17,206.0,206.0,,Regular,191.31,1.103
3865,519,,2024-11-18,2024-12-20,206.0,206.0,,Regular,196.58,1.029
3866,519,,2024-12-21,2024-12-31,206.0,149.29,103.0,Clearance,212.03,1.001
3867,520,,2024-01-01,2024-01-16,45.95,34.42,,EDLP,47.87,0.916
3868,520,,2024-01-17,2024-03-10,45.95,45.95,,Regular,46.05,1.118
3869,520,,2024-03-11,2024-05-30,45.95,34.98,,Rollback,46.35,0.932
3870,520,,2024-05-31,2024-07-26,45.95,45.95,,Regular,46.79,1.113
3871,520,,2024-07-27,2024-09-23,45.95,38.86,22.98,Clearance,50.17,0.952
3872,520,,2024-09-24,2024-12-13,45.95,42.0,,EDLP,49.96,1.118
3873,520,,2024-12-14,2024-12-31,45.95,45.95,,Regular,44.75,0.925
3874,521,,2024-01-01,2024-02-25,220.99,220.99,,Regular,205.34,1.096
3875,521,,2024-02-26,2024-05-17,220.99,168.11,,Rollback,229.47,0.959
3876,521,,2024-05-18,2024-07-02,220.99,220.99,,Regular,219.09,1.013
3877,521,,2024-07-03,2024-09-22,220.99,220.99,,Regular,252.05,0.918
3878,521,,2024-09-23,2024-11-09,220.99,220.99,,Regular,225.01,0.971
3879,521,,2024-11-10,2024-12-31,220.99,180.53,,Rollback,228.74,1.113
3880,522,,2024-01-01,2024-02-22,226.16,226.16,,Regular,242.91,1.0
3881,522,,2024-02-23,2024-03-18,226.16,207.54,,Rollback,238.92,0.955
3882,522,,2024-03-19,2024-04-11,226.16,168.4,,Rollback,244.07,0.974
3883,522,,2024-04-12,2024-06-11,226.16,209.04,,Rollback,247.48,1.05
3884,522,,2024-06-12,2024-08-15,226.16,226.16,,Regular,240.67,0.888
3885,522,,2024-08-16,2024-10-06,226.16,161.67,,Rollback,218.07,1.109
3886,522,,2024-10-07,2024-11-18,226.16,226.16,,Regular,249.85,0.884
3887,522,,2024-11-19,2024-12-31,226.16,226.16,,Regular,255.67,0.965
3888,523,,2024-01-01,2024-03-30,243.32,194.81,,Rollback,275.64,0.965
3889,523,,2024-03-31,2024-06-12,243.32,243.32,,Regular,275.66,0.931
3890,523,,2024-06-13,2024-09-11,243.32,179.44,,Rollback,224.87,0.909
3891,523,,2024-09-12,2024-11-11,243.32,243.32,,Regular,268.79,1.093
3892,523,,2024-11-12,2024-12-31,243.32,221.14,,EDLP,245.27,1.028
3893,524,,2024-01-01,2024-01-18,79.41,79.41,,Regular,86.36,1.059
3894,524,,2024-01-19,2024-03-11,79.41,79.41,,Regular,77.46,1.024
3895,524,,2024-03-12,2024-05-11,79.41,64.66,,Rollback,78.54,1.012
3896,524,,2024-05-12,2024-07-17,79.41,60.87,,Rollback,81.86,0.902
3897,524,,2024-07-18,2024-09-30,79.41,79.41,,Regular,72.53,1.051
3898,524,,2024-10-01,2024-10-31,79.41,79.41,,Regular,82.84,0.917
3899,524,,2024-11-01,2024-12-17,79.41,79.41,,Regular,80.15,1.1
3900,524,,2024-12-18,2024-12-31,79.41,79.41,,Regular,89.4,1.02
3901,525,,2024-01-01,2024-01-20,205.01,183.96,,EDLP,190.53,0.92
3902,525,,2024-01-21,2024-03-04,205.01,178.28,102.5,Clearance,213.04,1.103
3903,525,,2024-03-05,2024-05-14,205.01,205.01,,Regular,207.6,1.045
3904,525,,2024-05-15,2024-07-07,205.01,149.74,,Rollback,229.5,1.006
3905,525,,2024-07-08,2024-09-10,205.01,205.01,,Regular,200.38,0.993
3906,525,,2024-09-11,2024-11-27,205.01,205.01,,Regular,208.04,0.933
3907,525,,2024-11-28,2024-12-31,205.01,205.01,,Regular,235.66,1.063
3908,526,,2024-01-01,2024-03-06,55.64,55.64,,Regular,59.43,0.988
3909,526,,2024-03-07,2024-04-07,55.64,55.64,,Regular,63.88,1.085
3910,526,,2024-04-08,2024-05-07,55.64,50.34,27.82,Clearance,59.64,1.009
3911,526,,2024-05-08,2024-06-06,55.64,55.64,,Regular,62.98,1.086
3912,526,,2024-06-07,2024-08-24,55.64,55.64,,Regular,63.41,0.92
3913,526,,2024-08-25,2024-11-18,55.64,42.25,,Rollback,51.94,0.943
3914,526,,2024-11-19,2024-12-30,55.64,55.64,,Regular,52.82,0.883
3915,526,,2024-12-31,2024-12-31,55.64,47.85,,Rollback,58.23,1.081
3916,527,,2024-01-01,2024-03-27,95.15,95.15,,Regular,103.73,1.096
3917,527,,2024-03-28,2024-06-01,95.15,80.95,,Rollback,106.75,1.01
3918,527,,2024-06-02,2024-07-15,95.15,95.15,,Regular,90.45,1.037
3919,527,,2024-07-16,2024-09-01,95.15,95.15,,Regular,93.72,1.075
3920,527,,2024-09-02,2024-10-21,95.15,95.15,,Regular,109.41,0.902
3921,527,,2024-10-22,2024-12-31,95.15,67.05,,Rollback,104.63,0.964
3922,528,,2024-01-01,2024-02-03,37.72,34.12,,EDLP,34.22,0.973
3923,528,,2024-02-04,2024-03-19,37.72,37.72,,Regular,40.38,0.994
3924,528,,2024-03-20,2024-04-05,37.72,37.72,,Regular,40.65,1.105
3925,528,,2024-04-06,2024-06-07,37.72,37.72,,Regular,42.9,0.903
3926,528,,2024-06-08,2024-08-13,37.72,30.37,,Rollback,42.68,1.057
3927,528,,2024-08-14,2024-11-06,37.72,29.14,,Rollback,39.35,0.942
3928,528,,2024-11-07,2024-11-30,37.72,31.12,,Rollback,41.06,1.101
3929,528,,2024-12-01,2024-12-31,37.72,31.97,,Rollback,42.53,0.975
3930,529,,2024-01-01,2024-03-28,218.32,218.32,,Regular,223.17,0.991
3931,529,,2024-03-29,2024-06-17,218.32,218.32,,Regular,223.13,1.016
3932,529,,2024-06-18,2024-08-17,218.32,184.2,,Rollback,207.87,1.066
3933,529,,2024-08-18,2024-09-12,218.32,218.32,,Regular,250.98,0.898
3934,529,,2024-09-13,2024-11-10,218.32,218.32,,Regular,240.92,1.013
3935,529,,2024-11-11,2024-12-31,218.32,163.77,,Rollback,206.27,1.069
3936,530,,2024-01-01,2024-01-31,162.59,162.59,,Regular,171.04,0.883
3937,530,,2024-02-01,2024-04-17,162.59,149.79,,Rollback,181.53,0.888
3938,530,,2024-04-18,2024-05-11,162.59,162.59,,Regular,171.12,0.96
3939,530,,2024-05-12,2024-08-01,162.59,141.95,,EDLP,153.79,0.928
3940,530,,2024-08-02,2024-09-17,162.59,162.59,,Regular,152.68,0.898
3941,530,,2024-09-18,2024-12-15,162.59,150.92,,Rollback,181.45,1.006
3942,530,,2024-12-16,2024-12-31,162.59,162.59,,Regular,184.29,1.067
3943,531,,2024-01-01,2024-02-16,128.78,99.67,,Rollback,116.5,1.081
3944,531,,2024-02-17,2024-05-14,128.78,111.31,,EDLP,145.06,0.934
3945,531,,2024-05-15,2024-06-01,128.78,128.78,,Regular,135.64,1.017
3946,531,,2024-06-02,2024-08-14,128.78,109.88,,Rollback,121.75,0.889
3947,531,,2024-08-15,2024-10-18,128.78,128.78,,Regular,141.69,1.063
3948,531,,2024-10-19,2024-12-30,128.78,128.78,,Regular,125.74,1.042
3949,531,,2024-12-31,2024-12-31,128.78,128.78,,Regular,141.61,1.016
3950,532,,2024-01-01,2024-03-11,219.23,159.17,,EDLP,247.25,1.029
3951,532,,2024-03-12,2024-05-25,219.23,219.23,,Regular,243.58,1.035
3952,532,,2024-05-26,2024-07-25,219.23,183.94,109.61,Clearance,208.02,1.064
3953,532,,2024-07-26,2024-10-10,219.23,219.23,,Regular,203.8,1.044
3954,532,,2024-10-11,2024-12-03,219.23,203.01,,Rollback,250.2,1.042
3955,532,,2024-12-04,2024-12-31,219.23,198.24,,Rollback,243.16,0.979
3956,533,,2024-01-01,2024-03-30,126.83,126.83,,Regular,124.94,1.002
3957,533,,2024-03-31,2024-06-21,126.83,98.72,63.41,Clearance,127.47,0.895
3958,533,,2024-06-22,2024-09-11,126.83,126.83,,Regular,133.33,0.928
3959,533,,2024-09-12,2024-11-09,126.83,126.83,,Regular,145.42,0.995
3960,533,,2024-11-10,2024-12-31,126.83,126.83,,Regular,120.89,1.047
3961,534,,2024-01-01,2024-02-08,145.99,123.7,,EDLP,141.3,0.999
3962,534,,2024-02-09,2024-03-15,145.99,145.99,,Regular,136.88,0.975
3963,534,,2024-03-16,2024-06-01,145.99,106.39,,Rollback,159.32,0.964
3964,534,,2024-06-02,2024-08-05,145.99,109.55,,Rollback,158.23,1.004
3965,534,,2024-08-06,2024-10-08,145.99,145.99,,Regular,140.85,1.02
3966,534,,2024-10-09,2024-11-25,145.99,111.52,,EDLP,144.12,1.082
3967,534,,2024-11-26,2024-12-31,145.99,145.99,,Regular,147.57,0.941
3968,535,,2024-01-01,2024-02-24,169.71,130.81,,Rollback,158.24,0.886
3969,535,,2024-02-25,2024-04-25,169.71,169.71,,Regular,173.75,1.024
3970,535,,2024-04-26,2024-05-10,169.71,169.71,,Regular,164.32,1.08
3971,535,,2024-05-11,2024-07-31,169.71,147.87,,Rollback,162.37,1.03
3972,535,,2024-08-01,2024-09-26,169.71,151.17,84.86,Clearance,186.88,0.964
3973,535,,2024-09-27,2024-12-20,169.71,159.84,84.86,Clearance,193.8,1.006
3974,535,,2024-12-21,2024-12-31,169.71,169.71,,Regular,161.9,1.055
3975,536,,2024-01-01,2024-03-02,144.92,116.65,72.46,Clearance,137.19,1.026
3976,536,,2024-03-03,2024-04-17,144.92,144.92,,Regular,144.19,1.114
3977,536,,2024-04-18,2024-07-08,144.92,144.92,,Regular,163.72,1.075
3978,536,,2024-07-09,2024-07-26,144.92,144.92,,Regular,147.04,0.893
3979,536,,2024-07-27,2024-09-14,144.92,144.92,,Regular,130.48,1.091
3980,536,,2024-09-15,2024-10-26,144.92,144.92,,Regular,166.28,0.942
3981,536,,2024-10-27,2024-11-13,144.92,144.92,,Regular,132.09,1.057
3982,536,,2024-11-14,2024-12-16,144.92,144.92,,Regular,149.14,1.089
3983,536,,2024-12-17,2024-12-31,144.92,122.03,,Rollback,137.75,0.95
3984,537,,2024-01-01,2024-03-05,123.33,123.33,,Regular,130.97,0.944
3985,537,,2024-03-06,2024-05-09,123.33,94.18,61.66,Clearance,118.63,1.084
3986,537,,2024-05-10,2024-06-10,123.33,111.1,61.66,Clearance,135.16,1.029
3987,537,,2024-06-11,2024-07-28,123.33,123.33,,Regular,129.33,1.068
3988,537,,2024-07-29,2024-10-24,123.33,123.33,,Regular,136.15,0.893
